dataset,policy_episode,policy_layers,policy_neurons,policy_loss,policy_probs,lr optimizer,search_space,state,max depth of child network,child_steps_episod,steps,reward,network_accuracy,moving_accuracy,total_reward,gradients_entropty_avg,gradients_entropty_std,trainable_variables,time_taken
mnist,929,2,35,74.843,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.003, 0.8]",9,50,1519,0.98,98.04,99.1,919.6,693.29,60.86,2712266,2922.39
mnist,930,2,35,87.188,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.007, 0.85]",9,50,245,0.99,99.35,99.36,920.6,691.23,58.01,2712266,2930.36
mnist,931,2,35,27.731,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,245,0.99,99.34,99.35,921.59,691.23,57.55,2712266,2931.1
mnist,932,2,35,27.731,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,245,0.99,99.33,99.35,922.58,691.28,57.77,2712266,2931.83
mnist,933,2,35,27.731,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,245,0.99,99.3,99.34,923.57,691.39,59.17,2712266,2932.55
mnist,934,2,35,111.32,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.006, 0.85]",9,50,245,0.99,99.19,99.31,924.57,691.37,59.65,2712266,2933.3
mnist,935,2,35,72.123,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.007, 0.75]",9,50,441,0.99,99.26,99.28,925.56,691.32,59.38,2712266,2936.32
mnist,936,2,35,27.731,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,441,0.99,99.21,99.26,926.55,691.45,61.61,2712266,2937.13
mnist,937,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,539,0.99,99.22,99.28,927.54,691.28,55.69,2712266,2939.12
mnist,938,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,588,0.99,99.14,99.25,928.53,691.31,60.37,2712266,2940.46
mnist,939,2,35,119.003,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.004, 0.95]",9,50,1470,0.99,99.34,99.34,929.53,691.17,57.75,2712266,2951.44
mnist,940,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1519,0.99,99.32,99.34,930.52,691.22,57.74,2712266,2952.77
mnist,941,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1568,0.99,99.33,99.34,931.51,691.16,57.39,2712266,2954.1
mnist,942,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1666,0.99,99.31,99.34,932.51,691.15,58.05,2712266,2955.74
mnist,943,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1764,0.99,99.27,99.33,933.5,691.15,58.16,2712266,2957.68
mnist,944,2,35,134.565,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.003, 0.75]",9,50,1764,0.98,98.23,99.11,934.48,692.76,60.72,2712266,2958.47
mnist,945,2,35,87.172,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.008, 0.95]",9,50,882,0.99,99.36,99.37,935.48,691.19,58.62,2712266,2971.43
mnist,946,2,35,108.427,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.005, 0.9]",9,50,882,0.98,98.4,99.17,936.46,692.73,58.89,2712266,2972.18
mnist,947,2,35,79.324,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.08, 0.95]",9,50,1617,0.99,99.4,99.42,937.45,691.11,59.25,2712266,2981.37
mnist,948,2,35,115.074,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.03, 0.8]",9,50,1617,0.99,98.67,99.27,938.44,692.33,55.21,2712266,2982.11
mnist,949,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1874,0.99,99.33,99.34,939.43,691.07,57.84,2712266,2985.97
mnist,950,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,294,0.99,99.33,99.39,940.43,691.21,57.87,2712266,2989.73
mnist,951,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,343,0.99,99.39,99.39,941.42,691.05,57.86,2712266,2991.05
mnist,952,2,35,89.152,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.08, 0.75]",9,50,343,0.99,99.37,99.39,942.42,691.1,58.17,2712266,2991.84
mnist,953,2,35,129.212,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.004, 0.85]",9,50,343,0.99,98.62,99.23,943.4,692.26,52.86,2712266,2993.05
mnist,954,2,35,131.487,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.001, 0.7]",9,50,931,0.99,99.34,99.35,944.4,691.1,58.01,2712266,3000.64
mnist,955,2,35,127.641,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.007, 0.7]",9,50,980,0.99,99.36,99.36,945.39,691.1,58.16,2712266,3001.86
mnist,956,2,35,110.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.001, 0.75]",9,50,1127,0.99,99.37,99.37,946.38,691.07,58.09,2712266,3004.76
mnist,957,2,35,47.227,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.04, 0.8]",9,50,1127,0.99,98.66,99.23,947.37,692.17,55.16,2712266,3006.06
mnist,958,2,35,124.787,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.09, 0.9]",9,50,1176,0.98,98.16,98.93,948.35,692.87,60.11,2712266,3007.4
mnist,959,2,35,96.94,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.09, 0.7]",9,50,1862,0.99,99.36,99.36,949.34,691.08,58.29,2712266,3016.12
mnist,960,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,98,0.99,99.33,99.36,950.34,690.99,59.13,2712266,3018.31
mnist,961,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,98,0.99,99.29,99.35,951.33,691.07,58.41,2712266,3019.09
mnist,962,2,35,96.946,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.08, 0.85]",9,50,392,0.99,99.37,99.38,952.32,691.07,58.59,2712266,3023.32
mnist,963,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,392,0.99,99.34,99.37,953.32,690.99,58.46,2712266,3024.03
mnist,964,2,35,80.422,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.04, 0.9]",9,50,392,0.98,98.46,99.19,954.3,692.32,63.06,2712266,3024.77
mnist,965,2,35,27.73,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,490,0.99,99.15,99.2,955.29,691.12,63.89,2712266,3026.56
mnist,966,2,35,71.912,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.08, 0.95]",9,50,490,0.99,99.01,99.16,956.28,691.5,49.0,2712266,3027.3
mnist,967,2,35,105.159,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.009, 0.9]",9,50,490,0.99,98.53,99.04,957.27,692.46,54.38,2712266,3028.13
mnist,968,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,686,0.99,99.19,99.19,958.26,691.23,57.38,2712266,3031.15
mnist,969,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1029,0.99,98.95,99.21,959.25,691.29,56.8,2712266,3035.91
mnist,970,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1078,0.99,99.08,99.17,960.24,691.47,57.69,2712266,3037.27
mnist,971,2,35,101.08,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.01, 0.85]",9,50,1078,0.99,99.03,99.14,961.23,691.46,52.92,2712266,3038.02
mnist,972,2,35,127.62,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.09, 0.75]",9,50,1078,0.98,98.48,99.01,962.22,692.69,59.36,2712266,3038.83
mnist,973,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1323,0.99,99.08,99.09,963.21,691.34,57.87,2712266,3042.33
mnist,974,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1519,0.99,98.97,99.09,964.2,691.57,58.18,2712266,3045.27
mnist,975,2,35,178.814,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.006, 0.85]",9,50,1519,0.98,98.47,98.97,965.18,693.03,61.12,2712266,3046.05
mnist,976,2,35,120.777,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.03, 0.9]",9,50,343,0.99,99.26,99.27,966.17,691.19,57.78,2712266,3054.7
mnist,977,2,35,129.227,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.009, 0.75]",9,50,539,0.99,99.27,99.28,967.17,691.21,58.31,2712266,3057.69
mnist,978,2,35,119.185,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.04, 0.7]",9,50,686,0.99,99.29,99.29,968.16,691.18,57.96,2712266,3060.1
mnist,979,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,686,0.99,99.24,99.28,969.15,691.36,57.98,2712266,3060.88
mnist,980,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,784,0.99,99.28,99.29,970.14,691.26,58.84,2712266,3062.63
mnist,981,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,833,0.99,99.13,99.26,971.14,691.41,58.48,2712266,3064.02
mnist,982,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,980,0.99,99.23,99.25,972.13,691.28,58.24,2712266,3066.41
mnist,983,2,35,96.803,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.07, 0.7]",9,50,1323,0.99,99.34,99.34,973.12,691.19,56.78,2712266,3071.06
mnist,984,2,35,48.194,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.08, 0.7]",9,50,1323,0.99,99.33,99.34,974.12,691.2,56.94,2712266,3071.85
mnist,985,2,35,120.944,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.01, 0.85]",9,50,1372,0.99,99.33,99.34,975.11,691.22,56.6,2712266,3073.14
mnist,986,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1421,0.99,99.33,99.34,976.1,691.27,57.91,2712266,3074.38
mnist,987,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1519,0.99,99.32,99.34,977.09,691.2,58.24,2712266,3076.08
mnist,988,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1568,0.99,99.34,99.34,978.09,691.2,58.14,2712266,3077.31
mnist,989,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1568,0.99,99.31,99.34,979.08,691.18,58.83,2712266,3078.04
mnist,990,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1617,0.99,99.3,99.33,980.07,691.14,59.16,2712266,3079.36
mnist,991,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1666,0.99,99.25,99.31,981.07,691.18,57.71,2712266,3080.63
mnist,992,2,35,94.588,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.002, 0.95]",9,50,1715,0.99,99.26,99.3,982.06,691.13,57.66,2712266,3081.98
mnist,993,2,35,109.381,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.001, 0.95]",9,50,49,0.99,99.28,99.3,983.05,691.12,57.42,2712266,3085.28
mnist,994,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,49,0.99,99.26,99.29,984.04,691.13,58.06,2712266,3085.99
mnist,995,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,147,0.99,99.25,99.3,985.04,691.05,59.32,2712266,3087.82
mnist,996,2,35,44.312,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.002, 0.8]",9,50,294,0.99,99.29,99.3,986.03,691.07,58.41,2712266,3090.29
mnist,997,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,294,0.99,99.13,99.27,987.02,691.35,53.85,2712266,3091.04
mnist,998,2,35,89.876,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.06, 0.95]",9,50,441,0.99,99.05,99.21,988.01,691.19,63.01,2712266,3093.4
mnist,999,2,35,67.96,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.09, 0.75]",9,50,1176,0.99,99.32,99.33,989.01,691.07,59.76,2712266,3102.32
mnist,1000,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1274,0.99,99.08,99.3,990.0,691.2,64.71,2712266,3104.19
mnist,1001,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1323,0.99,99.1,99.24,990.99,691.24,56.18,2712266,3105.5
mnist,1002,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1470,0.99,99.24,99.25,991.98,691.27,56.33,2712266,3107.92
mnist,1003,2,35,93.041,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.007, 0.8]",9,50,1617,0.99,99.26,99.27,992.97,691.23,56.56,2712266,3110.34
mnist,1004,2,35,108.418,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.01, 0.8]",9,50,1617,0.98,98.48,99.11,993.96,692.65,58.96,2712266,3111.11
mnist,1005,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1715,0.99,99.17,99.18,994.95,691.32,51.54,2712266,3112.93
mnist,1006,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1715,0.99,99.13,99.17,995.94,691.28,59.2,2712266,3113.72
mnist,1007,2,35,58.069,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.001, 0.9]",9,50,1715,0.99,99.06,99.15,996.93,691.25,59.15,2712266,3114.5
mnist,1008,2,35,84.182,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.003, 0.8]",9,50,1715,0.99,99.04,99.12,997.92,691.27,58.87,2712266,3115.23
mnist,1009,2,35,57.032,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.02, 0.7]",9,50,196,0.99,99.18,99.18,998.91,691.19,57.48,2712266,3120.13
mnist,1010,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,392,0.99,99.16,99.24,999.9,691.65,56.09,2712266,3123.06
mnist,1011,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,392,0.99,99.1,99.21,1000.9,691.73,55.52,2712266,3123.73
mnist,1012,2,35,127.493,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.008, 0.95]",9,50,784,0.99,99.24,99.25,1001.89,691.29,57.37,2712266,3128.86
mnist,1013,2,35,119.534,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.004, 0.75]",9,50,1225,0.99,99.26,99.26,1002.88,691.29,57.52,2712266,3134.72
mnist,1014,2,35,87.598,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.007, 0.75]",9,50,1274,0.99,99.25,99.27,1003.87,691.33,57.14,2712266,3136.08
mnist,1015,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1274,0.99,99.24,99.26,1004.87,691.65,55.53,2712266,3136.87
mnist,1016,2,35,27.729,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1421,0.99,99.27,99.29,1005.86,691.51,57.56,2712266,3139.81
mnist,1017,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1519,0.99,99.14,99.26,1006.85,691.52,56.81,2712266,3141.73
mnist,1018,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1568,0.99,99.22,99.26,1007.84,691.41,56.78,2712266,3143.66
mnist,1019,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1617,0.99,99.25,99.26,1008.83,691.33,59.11,2712266,3144.96
mnist,1020,2,35,141.167,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.008, 0.95]",9,50,1617,0.98,98.47,99.1,1009.82,692.59,61.25,2712266,3145.77
mnist,1021,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1862,0.99,99.06,99.17,1010.81,691.44,58.82,2712266,3149.13
mnist,1022,2,35,99.844,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.01, 0.95]",9,50,539,0.99,99.28,99.28,1011.8,691.2,57.84,2712266,3156.36
mnist,1023,2,35,101.159,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.08, 0.95]",9,50,539,0.98,97.88,99.0,1012.78,693.66,58.26,2712266,3157.14
mnist,1024,2,35,131.65,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.03, 0.7]",9,50,784,0.99,98.61,98.64,1013.77,692.55,56.5,2712266,3160.79
mnist,1025,2,35,116.677,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.09, 0.85]",9,50,1862,0.99,99.31,99.33,1014.76,691.19,57.95,2712266,3173.72
mnist,1026,2,35,101.001,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.06, 0.7]",9,50,1862,0.99,98.73,99.21,1015.75,692.43,58.17,2712266,3174.47
mnist,1027,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,147,0.99,99.13,99.26,1016.74,691.35,61.0,2712266,3177.17
mnist,1028,2,35,78.927,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.05, 0.95]",9,50,147,0.99,99.11,99.23,1017.73,691.44,58.94,2712266,3177.93
mnist,1029,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,245,0.99,99.07,99.17,1018.72,691.35,61.14,2712266,3179.88
mnist,1030,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,245,0.99,98.92,99.12,1019.71,691.59,55.47,2712266,3180.63
mnist,1031,2,35,127.484,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.05, 0.7]",9,50,784,0.99,99.18,99.21,1020.7,691.33,57.71,2712266,3187.63
mnist,1032,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,784,0.99,99.13,99.2,1021.69,691.46,57.93,2712266,3188.39
mnist,1033,2,35,74.617,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.005, 0.9]",9,50,784,0.98,98.27,99.01,1022.68,692.84,61.59,2712266,3189.16
mnist,1034,2,35,86.079,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.07, 0.75]",9,50,833,0.98,98.41,98.8,1023.66,692.61,57.77,2712266,3190.53
mnist,1035,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1274,0.99,99.12,99.15,1024.65,691.39,56.91,2712266,3196.04
mnist,1036,2,35,27.728,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1862,0.99,99.2,99.26,1025.64,691.26,57.93,2712266,3203.54
mnist,1037,2,35,87.688,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.03, 0.75]",9,50,1862,0.98,98.49,99.11,1026.63,692.37,59.34,2712266,3204.33
